Question,Ref_Answer,DocID,Category
What is the timing for the 50th Reunion Medallion Luncheon (1974 and Half Century Tartans)?,Timings for 50th Reunion Medallion Luncheon (1974 and Half Century Tartans) are 11:30 AM-1:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_25_50thReunionMedallionLuncheon1974andHalfCenturyTartans.txt,Events
Who can attend 50th Reunion Medallion Luncheon (1974 and Half Century Tartans)?,Reunion Exclusive.,Events_data/Documents/Apr-13_Eventno_25_50thReunionMedallionLuncheon1974andHalfCenturyTartans.txt,Events
Where is 50th Reunion Medallion Luncheon (1974 and Half Century Tartans) taking place?,"Alumni Concert Hall, CFA",Events_data/Documents/Apr-13_Eventno_25_50thReunionMedallionLuncheon1974andHalfCenturyTartans.txt,Events
Can you tell me more about the 50th Reunion Medallion Luncheon (1974 and Half Century Tartans)?,"Join us for the Class of 1974 induction into the Half Century Tartans and celebrate with CMU leadership at this annual recognition event.  As new members, you will receive your 50th Reunion Medallion during the event. The Half Century Tartans recognizes all alumni who have celebrated 50 or more years as an alumnus with Carnegie Mellon. All Half Century Tartans members are invited to attend as well.  Note: Registration required. No event fee. This event is open to the Class of 1974 and Half Century Tartans alumni and their guests.",Events_data/Documents/Apr-13_Eventno_25_50thReunionMedallionLuncheon1974andHalfCenturyTartans.txt,Events
What is the timing for the Carnival Headquarters Tent: Check-In & Registration?,Timings for Carnival Headquarters Tent: Check-In & Registration are 8:00 AM-7:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_4_CarnivalHeadquartersTentCheckInRegistration.txt,Events
Who can attend Carnival Headquarters Tent: Check-In & Registration?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_4_CarnivalHeadquartersTentCheckInRegistration.txt,Events
Where is Carnival Headquarters Tent: Check-In & Registration taking place?,"Midway, The Cut (Rain location: Wean Commons, 1st Floor, CUC)",Events_data/Documents/Apr-13_Eventno_4_CarnivalHeadquartersTentCheckInRegistration.txt,Events
Can you tell me more about the Carnival Headquarters Tent: Check-In & Registration?,"The Carnival Headquarters Tent is #1 on the map - look for the giant inflatable Scotty dog!  Open to the entire Tartan community! Make this your first stop to check in, download the app and register to win the daily Tartan Swag Bag giveaway.  Weekend hours: Thursday through Saturday: 8 a.m. to 7 p.m.",Events_data/Documents/Apr-13_Eventno_4_CarnivalHeadquartersTentCheckInRegistration.txt,Events
What is the timing for the Friends of Engineering Bridge Unveiling?,Timings for Friends of Engineering Bridge Unveiling are 1:00 PM-2:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_29_FriendsofEngineeringBridgeUnveiling.txt,Events
Who can attend Friends of Engineering Bridge Unveiling?,Open to Engineering alumni and families.,Events_data/Documents/Apr-13_Eventno_29_FriendsofEngineeringBridgeUnveiling.txt,Events
Where is Friends of Engineering Bridge Unveiling taking place?,The Cut near entrance to Hamerschlag Hall,Events_data/Documents/Apr-13_Eventno_29_FriendsofEngineeringBridgeUnveiling.txt,Events
Can you tell me more about the Friends of Engineering Bridge Unveiling?,"Please join Dean Bill Sanders in unveiling the Friends of Engineering Bridge, a beautiful installation honoring the College of Engineering community, including alumni, parents and friends.  Located as you descend the stairs to the Engineering Quad between Hamerschlag Hall and ANSYS Hall, the area serves as a meaningful landmark signifying the bridge between the College of Engineering's past and future.  Refreshments will be available.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the Engineering community.",Events_data/Documents/Apr-13_Eventno_29_FriendsofEngineeringBridgeUnveiling.txt,Events
What is the timing for the Reunion Buggy Watch Tent?,Timings for Reunion Buggy Watch Tent are 8:00 AM-12:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_6_ReunionBuggyWatchTent.txt,Events
Who can attend Reunion Buggy Watch Tent?,Reunion Exclusive.,Events_data/Documents/Apr-13_Eventno_6_ReunionBuggyWatchTent.txt,Events
Where is Reunion Buggy Watch Tent taking place?,Frew Street,Events_data/Documents/Apr-13_Eventno_6_ReunionBuggyWatchTent.txt,Events
Can you tell me more about the Reunion Buggy Watch Tent?,The Reunion Buggy Watch Tent is #18 on the map.  View the race from our Reunion Watch Tent located on Hill 5!  Note: No registration required. No event fee. Open to alumni Reunion celebrants and their guests only.,Events_data/Documents/Apr-13_Eventno_6_ReunionBuggyWatchTent.txt,Events
"What is the timing for the Past, Present and Future of Energy in Pittsburgh Tours?","Timings for Past, Present and Future of Energy in Pittsburgh Tours are 2:30 PM-4:00 PM ET on 4/13/24.",Events_data/Documents/Apr-13_Eventno_41_PastPresentandFutureofEnergyinPittsburghTours.txt,Events
"Who can attend Past, Present and Future of Energy in Pittsburgh Tours?",Open to alumni.,Events_data/Documents/Apr-13_Eventno_41_PastPresentandFutureofEnergyinPittsburghTours.txt,Events
"Where is Past, Present and Future of Energy in Pittsburgh Tours taking place?",Starting Location TBA in later March,Events_data/Documents/Apr-13_Eventno_41_PastPresentandFutureofEnergyinPittsburghTours.txt,Events
"Can you tell me more about the Past, Present and Future of Energy in Pittsburgh Tours?","Tour Times (choose one of two options during registration)  2:30-3 p.m. 3:30-4 p.m.  Join Costa Samaras, Director of the Scott Institute, Valerie Karplus, Associate Director of the Scott Institute, Bob Reppe, Assistant Vice President of Campus Design and Facility Development, and University Architect, and Steve Guenther, University Engineering and Assistant Vice President of Facilities Management and Campus Services, for a special access tour to CMU's underground steam tunnel system, and hear about the energy innovations that have shaped Pittsburgh's past and are driving the future in the region and beyond.  Space is limited. Children under age 10 are not permitted in the steam tunnels due to safety concerns. All tour participants will be required to wear closed-toe shoes with good tread. Sneakers, work boots or hiking boots are preferred as there are ladders involved.  Note: Registration required. Open to alumni. No event fee.",Events_data/Documents/Apr-13_Eventno_41_PastPresentandFutureofEnergyinPittsburghTours.txt,Events
What is the timing for the Scotch'n'Soda Theatre Alumni Brunch?,Timings for Scotch'n'Soda Theatre Alumni Brunch are 12:00 PM-2:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_27_ScotchnSodaTheatreAlumniBrunch.txt,Events
Who can attend Scotch'n'Soda Theatre Alumni Brunch?,Open to Scotch'n'Soda community.,Events_data/Documents/Apr-13_Eventno_27_ScotchnSodaTheatreAlumniBrunch.txt,Events
Where is Scotch'n'Soda Theatre Alumni Brunch taking place?,"Peter & Wright rooms, 2nd Floor, CUC",Events_data/Documents/Apr-13_Eventno_27_ScotchnSodaTheatreAlumniBrunch.txt,Events
Can you tell me more about the Scotch'n'Soda Theatre Alumni Brunch?,Scotch'n'Soda alumni and students are invited to celebrate 86 years of student theater! Network with friends new and old and learn about what is going on in Scotch'n'Soda and the Alumni Association. There is no admission fee and the event ends before the matinee performance.  Note: Registration required. Walk-ins are welcome as space permits. No event fee. This event is open to the S’n’S community and their guests.,Events_data/Documents/Apr-13_Eventno_27_ScotchnSodaTheatreAlumniBrunch.txt,Events
What is the timing for the CMU Emergency Medical Services Bystander CPR?,Timings for CMU Emergency Medical Services Bystander CPR are 11:30 AM-1:30 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_24_CMUEmergencyMedicalServicesBystanderCPR.txt,Events
Who can attend CMU Emergency Medical Services Bystander CPR?,Open to entire CMU community.,Events_data/Documents/Apr-13_Eventno_24_CMUEmergencyMedicalServicesBystanderCPR.txt,Events
Where is CMU Emergency Medical Services Bystander CPR taking place?,"Midway, The Cut",Events_data/Documents/Apr-13_Eventno_24_CMUEmergencyMedicalServicesBystanderCPR.txt,Events
Can you tell me more about the CMU Emergency Medical Services Bystander CPR?,"When someone experiences cardiac arrest, immediate intervention is absolutely necessary. However, most cardiac arrests occur outside of hospitals, limiting the accessibility of professional help. Immediate CPR by a bystander can greatly increase the chance of survival. Hands-only CPR is easy, quick to learn and can empower anyone to become a lifesaver. Stop by this event to learn CPR in two  easy steps and practice communicating with other bystanders during emergencies.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-13_Eventno_24_CMUEmergencyMedicalServicesBystanderCPR.txt,Events
What is the timing for the CMU Emergency Medical Services Cookout?,Timings for CMU Emergency Medical Services Cookout are 2:00 PM-4:00 PM ET on 4/13/24.,Events_data/Documents/Apr-13_Eventno_39_CMUEmergencyMedicalServicesCookout.txt,Events
Who can attend CMU Emergency Medical Services Cookout?,Open to EMS community.,Events_data/Documents/Apr-13_Eventno_39_CMUEmergencyMedicalServicesCookout.txt,Events
Where is CMU Emergency Medical Services Cookout taking place?,CMU EMS Office (5146 Margaret Morrison St),Events_data/Documents/Apr-13_Eventno_39_CMUEmergencyMedicalServicesCookout.txt,Events
Can you tell me more about the CMU Emergency Medical Services Cookout?,"CMU EMS will be grilling outside our office space for current members, alumni and Public Safety partners. Families and guests are welcome.  Note: Registration not required. No event fee. This event is open to members of the EMS community.",Events_data/Documents/Apr-13_Eventno_39_CMUEmergencyMedicalServicesCookout.txt,Events
What is the timing for the Holi?,Timings for Holi are 2:30 PM-6:30 PM ET on 4/14/24.,Events_data/Documents/Apr-14_Eventno_3_Holi.txt,Events
Who can attend Holi?,Open to entire CMU community.,Events_data/Documents/Apr-14_Eventno_3_Holi.txt,Events
Where is Holi taking place?,The Mall,Events_data/Documents/Apr-14_Eventno_3_Holi.txt,Events
Can you tell me more about the Holi?,"Join us for a delightful celebration of Holi at CMU! Embrace the start of spring as we celebrate the festival of colors during Carnival Weekend. Experience the charm of traditional South Asian dance teams and a special guest performer who will add a touch of magic to our color-throwing ceremony. Best of all, everyone is welcome to join in the festivities!  Note: Time will be confirmed in the coming weeks. Ticket information will be added here when live (likely late March). ",Events_data/Documents/Apr-14_Eventno_3_Holi.txt,Events
What is the timing for the Here to Stay: Celebrating 40 Years at the Architecture Archives?,Timings for Here to Stay: Celebrating 40 Years at the Architecture Archives are 12:00 PM-12:00 AM ET on 4/14/24 – 4/15/24.,Events_data/Documents/Apr-14_Eventno_1_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
Who can attend Here to Stay: Celebrating 40 Years at the Architecture Archives?,Open to entire CMU community.,Events_data/Documents/Apr-14_Eventno_1_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
Where is Here to Stay: Celebrating 40 Years at the Architecture Archives taking place?,Hunt Library,Events_data/Documents/Apr-14_Eventno_1_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
Can you tell me more about the Here to Stay: Celebrating 40 Years at the Architecture Archives?,"For the past 40 years, the Architecture Archives collections at Carnegie Mellon University has documented thousands of projects and the work of hundreds of designers. The exhibition highlights the wide diversity of materials from preliminary sketches to presentation renderings to specifications and photographs to publications and select architectural models which help piece together the rich history of the built environment of Pittsburgh and the region.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-14_Eventno_1_HeretoStayCelebrating40YearsattheArchitectureArchives.txt,Events
"What is the timing for the Inventing Shakespeare: Text, Technology and The Four Folios?","Timings for Inventing Shakespeare: Text, Technology and The Four Folios are 12:00 PM-12:00 AM ET on 4/14/24 – 4/15/24.",Events_data/Documents/Apr-14_Eventno_2_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
"Who can attend Inventing Shakespeare: Text, Technology and The Four Folios?",Open to entire CMU community.,Events_data/Documents/Apr-14_Eventno_2_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
"Where is Inventing Shakespeare: Text, Technology and The Four Folios taking place?",Hunt Library,Events_data/Documents/Apr-14_Eventno_2_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
"Can you tell me more about the Inventing Shakespeare: Text, Technology and The Four Folios?","Inventing Shakespeare tells the little known story of technological innovation, instrumentation and mechanical prototyping inspired by research into Shakespeare’s most famous book. Objects in the exhibit range from a fully immersive VR tour of a reconstructed Shakespearean playhouse, a 1960s-era mechanical collator designed to compare multiple copies of the First Folio, and fragments of the folios themselves.  Note: No registration required. No event fee. This event is open to the entire CMU community and their guests.",Events_data/Documents/Apr-14_Eventno_2_InventingShakespeareTextTechnologyandTheFourFolios.txt,Events
