Meta-Data
"In Semester Summer One(All) 2024, from the department of Architecture, the subject titled 'Undergraduate Internship' with Course ID 48490 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Arscott located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Human-Computer Interaction, the subject titled 'Practicum in HCI' with Course ID 05888 and Section R offers 3-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Bigham, Kravitz located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Human-Computer Interaction, the subject titled 'Reading and Research in HCI' with Course ID 05997 and Section R offers 24-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Kravitz, Bigham located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'Silicon Valley Residency' with Course ID 05997 and Section A offers 24-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the San Jose, California location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'INI Project/Thesis Research' with Course ID 14700 and Section A offers 0-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tsamitis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'Information Networking Project' with Course ID 14706 and Section A offers 0-42 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tsamitis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'Information Networking Thesis' with Course ID 14707 and Section A offers 6-42 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tsamitis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'INI Independent Study' with Course ID 14708 and Section A offers 0-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tsamitis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'INI Independent Study' with Course ID 14708 and Section B offers 0-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the San Jose, California location,led by experienced instructor Tsamitis located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Information Networking Institute, the subject titled 'INI Project-Japan' with Course ID 14709 and Section A offers 0-42 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tsamitis located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Healthcare Analytics and Big Data' with Course ID 67357 and Section W offers 9.0 units. The Class meets Sunday Monday Tuesday Wednesday Thursday between 11:00AM and 12:30PM ET. Students attend lectures at the Doha, Qatar location,led by experienced instructor Liginlal located in Building CMB, Room 2062."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Independent Study in Information Systems' with Course ID 67390 and Section A offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Heimann located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Independent Study in Information Systems' with Course ID 67390 and Section B offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sooriamurthi located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Independent Study in Information Systems' with Course ID 67390 and Section C offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Quesenberry located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Independent Study in Information Systems' with Course ID 67390 and Section D offers 1-12 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hagan located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Guided Research in Information Systems' with Course ID 67393 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Heimann located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Guided Research in Information Systems' with Course ID 67393 and Section B offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sooriamurthi located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Guided Research in Information Systems' with Course ID 67393 and Section C offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Quesenberry located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Guided Research in Information Systems' with Course ID 67393 and Section D offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Hagan located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Information Systems Program, the subject titled 'Guided Research in Information Systems' with Course ID 67393 and Section L offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Tu located in Building TBA, Room None."
